"","Year","Drug","Country","DDD","Population","Class","Region","DDDPTPD"
"1558",2009,"Gabapentinoids","KUWAIT",156048,2821.041,"Gabapentinoids","Western Asia",0.151446270944091
"1559",2009,"Gabapentinoids","LATVIA",392081,2144.784,"Gabapentinoids","Northern Europe",0.500497613964642
"1560",2009,"Gabapentinoids","LEBANON",1029367,4813.026,"Gabapentinoids","Western Asia",0.585547065650136
"1561",2009,"Gabapentinoids","LITHUANIA",467349,3167.27,"Gabapentinoids","Northern Europe",0.403985712463857
"1562",2009,"Gabapentinoids","LUXEMBOURG",614059,496.536,"Gabapentinoids","Western Europe",3.38586107854325
"1563",2009,"Gabapentinoids","MEXICO",11433899,112463.886,"Gabapentinoids","Central and South America and the Caribbean",0.278349881820187
"1564",2009,"Gabapentinoids","MOROCCO",449882,31929.087,"Gabapentinoids","Northern Africa",0.038576417415774
"1565",2009,"Gabapentinoids","NETHERLANDS",0,16626.379,"Gabapentinoids","Western Europe",0
"1566",2009,"Gabapentinoids","NEW ZEALAND",1883597,4323.338,"Gabapentinoids","Australia and New Zealand",1.19283006072846
"1567",2009,"Gabapentinoids","NORWAY",6364860,4826.847,"Gabapentinoids","Northern Europe",3.61023188863986
"1568",2009,"Gabapentinoids","PAKISTAN",8819615,175525.61,"Gabapentinoids","Southern Asia",0.137568471460957
"1569",2009,"Gabapentinoids","PERU",576385,28792.663,"Gabapentinoids","Central and South America and the Caribbean",0.0548075780951952
"1570",2009,"Gabapentinoids","PHILIPPINES",2150701,92414.161,"Gabapentinoids","South-eastern Asia",0.0637164084164092
"1571",2009,"Gabapentinoids","POLAND",2444314,38351.924,"Gabapentinoids","Eastern Europe",0.174493644931556
"1572",2009,"Gabapentinoids","PORTUGAL",13099478,10604.066,"Gabapentinoids","Southern Europe",3.38213814901941
"1573",2009,"Gabapentinoids","PUERTO RICO",7824223,3596.532,"Gabapentinoids","Central and South America and the Caribbean",5.95616974887116
"1574",2009,"Gabapentinoids","ROMANIA",4400635,20637.995,"Gabapentinoids","Eastern Europe",0.583791303303983
"1575",2009,"Gabapentinoids","RUSSIA",2355752,143326.904,"Gabapentinoids","Eastern Europe",0.0449999078155489
"1576",2009,"Gabapentinoids","SAUDI ARABIA",3979959,26630.303,"Gabapentinoids","Western Asia",0.409177990986565
"1577",2009,"Gabapentinoids","SERBIA",0,9023.354,"Gabapentinoids","Southern Europe",0
"1578",2009,"Gabapentinoids","SLOVAKIA",3648847,5401.149,"Gabapentinoids","Eastern Europe",1.84960619140013
"1579",2009,"Gabapentinoids","SLOVENIA",1320260,2033.807,"Gabapentinoids","Southern Europe",1.77729493517282
"1580",2009,"Gabapentinoids","SOUTH AFRICA",2924087,50477.013,"Gabapentinoids","Southern Africa",0.158601181385134
"1581",2009,"Gabapentinoids","SOUTH KOREA",20357105,49347.45,"Gabapentinoids","Eastern Asia",1.12943456952651
"1582",2009,"Gabapentinoids","SPAIN",75416691,46583.566,"Gabapentinoids","Southern Europe",4.43245686294708
"1583",2009,"Gabapentinoids","SWEDEN",13437317,9313.085,"Gabapentinoids","Northern Europe",3.95028810811816
"1584",2009,"Gabapentinoids","SWITZERLAND",6033986,7713.902,"Gabapentinoids","Western Europe",2.14160788141256
"1585",2009,"Gabapentinoids","TAIWAN",1500914,23104.542,"Gabapentinoids","Eastern Asia",0.17785587683658
"1586",2009,"Gabapentinoids","THAILAND",0,66866.834,"Gabapentinoids","South-eastern Asia",0
"1587",2009,"Gabapentinoids","TUNISIA",771308,10525.691,"Gabapentinoids","Northern Africa",0.200625898567732
"1588",2009,"Gabapentinoids","TÜRKIYE",45148672,71321.406,"Gabapentinoids","Western Asia",1.73314484536619
"1589",2009,"Gabapentinoids","UNITED ARAB EMIRATES",1300040,7917.368,"Gabapentinoids","Western Asia",0.449557925980353
"1590",2009,"Gabapentinoids","UNITED KINGDOM",87620282,62828.62,"Gabapentinoids","Northern Europe",3.81818442045101
"1591",2009,"Gabapentinoids","UNITED STATES",827991203,306307.565,"Gabapentinoids","Northern America",7.40078478594548
"1592",2009,"Gabapentinoids","URUGUAY",543393,3349.676,"Gabapentinoids","Central and South America and the Caribbean",0.444141150598468
"1593",2009,"Gabapentinoids","VENEZUELA",7506226,28031.01,"Gabapentinoids","Central and South America and the Caribbean",0.733149706788712
"1594",2010,"Gabapentinoids","ALGERIA",4709378,35977.451,"Gabapentinoids","Northern Africa",0.358379315538574
"1595",2010,"Gabapentinoids","ARGENTINA",6159724,40895.751,"Gabapentinoids","Central and South America and the Caribbean",0.412375486194556
"1596",2010,"Gabapentinoids","AUSTRALIA",13673101,22154.687,"Gabapentinoids","Australia and New Zealand",1.68970612563322
"1597",2010,"Gabapentinoids","AUSTRIA",9280089,8409.945,"Gabapentinoids","Western Europe",3.0211254619746
"1598",2010,"Gabapentinoids","BELARUS",61800,9420.576,"Gabapentinoids","Eastern Europe",0.0179605980191406
"1599",2010,"Gabapentinoids","BELGIUM",8823905,10938.735,"Gabapentinoids","Western Europe",2.20853099099931
"1600",2010,"Gabapentinoids","BOSNIA AND HERZEGOVINA",0,3705.478,"Gabapentinoids","Southern Europe",0
"1601",2010,"Gabapentinoids","BRAZIL",8664100,195713.637,"Gabapentinoids","Central and South America and the Caribbean",0.121202657967014
"1602",2010,"Gabapentinoids","BULGARIA",884872,7425.011,"Gabapentinoids","Eastern Europe",0.326282008432197
"1603",2010,"Gabapentinoids","CANADA",66698585,34147.566,"Gabapentinoids","Northern America",5.34769516055251
"1604",2010,"Gabapentinoids","CHILE",1607744,17062.531,"Gabapentinoids","Central and South America and the Caribbean",0.257978325484473
"1605",2010,"Gabapentinoids","CHINA",1559680,1368810.604,"Gabapentinoids","Eastern Asia",0.00311962159205642
"1606",2010,"Gabapentinoids","COLOMBIA",1255617,45222.699,"Gabapentinoids","Central and South America and the Caribbean",0.0760169575855357
"1607",2010,"Gabapentinoids","CROATIA",718140,4328.163,"Gabapentinoids","Southern Europe",0.454271284207884
"1608",2010,"Gabapentinoids","CZECH REPUBLIC",6998529,10536.514,"Gabapentinoids","Eastern Europe",1.81852632962067
"1609",2010,"Gabapentinoids","ECUADOR",1599244,15011.114,"Gabapentinoids","Central and South America and the Caribbean",0.291683311725985
"1610",2010,"Gabapentinoids","EGYPT",7246557,82761.244,"Gabapentinoids","Northern Africa",0.23972563518315
"1611",2010,"Gabapentinoids","ESTONIA",212782,1332.103,"Gabapentinoids","Northern Europe",0.437327568654633
"1612",2010,"Gabapentinoids","FINLAND",10652118,5365.784,"Gabapentinoids","Northern Europe",5.43516281142216
"1613",2010,"Gabapentinoids","FRANCE",95901922,62879.535,"Gabapentinoids","Western Europe",4.17568534238018
"1614",2010,"Gabapentinoids","GERMANY",106262344,80827.001,"Gabapentinoids","Western Europe",3.59942146267312
"1615",2010,"Gabapentinoids","GREECE",11235077,10887.64,"Gabapentinoids","Southern Europe",2.82521872581567
"1616",2010,"Gabapentinoids","HUNGARY",3682639,9927.38,"Gabapentinoids","Eastern Europe",1.01562709243258
"1617",2010,"Gabapentinoids","INDIA",86486009.8888889,1234281.163,"Gabapentinoids","Southern Asia",0.191841046714742
"1618",2010,"Gabapentinoids","IRELAND",6547593,4554.33,"Gabapentinoids","Northern Europe",3.93610753917056
"1619",2010,"Gabapentinoids","ITALY",40053852,59325.232,"Gabapentinoids","Southern Europe",1.8484794164121
"1620",2010,"Gabapentinoids","JAPAN",14789941,128542.349,"Gabapentinoids","Eastern Asia",0.315014093981489
"1621",2010,"Gabapentinoids","JORDAN",486240,7261.541,"Gabapentinoids","Western Asia",0.183329208873862
"1622",2010,"Gabapentinoids","KAZAKHSTAN",0,16252.273,"Gabapentinoids","Central Asia",0
"1623",2010,"Gabapentinoids","KUWAIT",170684,2991.884,"Gabapentinoids","Western Asia",0.156191658416856
"1624",2010,"Gabapentinoids","LATVIA",436986,2118.855,"Gabapentinoids","Northern Europe",0.564645746908452
"1625",2010,"Gabapentinoids","LEBANON",1168621,4953.064,"Gabapentinoids","Western Asia",0.645965795053144
"1626",2010,"Gabapentinoids","LITHUANIA",578671,3123.825,"Gabapentinoids","Northern Europe",0.507171449373931
"1627",2010,"Gabapentinoids","LUXEMBOURG",675323,507.89,"Gabapentinoids","Western Europe",3.64042136509562
"1628",2010,"Gabapentinoids","MEXICO",12101754.3333333,114092.961,"Gabapentinoids","Central and South America and the Caribbean",0.290401768319397
"1629",2010,"Gabapentinoids","MOROCCO",510706,32343.384,"Gabapentinoids","Northern Africa",0.0432309997028476
"1630",2010,"Gabapentinoids","NETHERLANDS",0,16682.927,"Gabapentinoids","Western Europe",0
"1631",2010,"Gabapentinoids","NEW ZEALAND",2292736,4370.06,"Gabapentinoids","Australia and New Zealand",1.43640340459538
"1632",2010,"Gabapentinoids","NORWAY",7056009,4885.878,"Gabapentinoids","Northern Europe",3.95390547915056
"1633",2010,"Gabapentinoids","PAKISTAN",10308245,179424.643,"Gabapentinoids","Southern Asia",0.157294094140684
"1634",2010,"Gabapentinoids","PERU",742201,29027.68,"Gabapentinoids","Central and South America and the Caribbean",0.0700033758144031
"1635",2010,"Gabapentinoids","PHILIPPINES",2354645,93966.784,"Gabapentinoids","South-eastern Asia",0.0686058029469931
"1636",2010,"Gabapentinoids","POLAND",2813125,38329.784,"Gabapentinoids","Eastern Europe",0.200938165880376
"1637",2010,"Gabapentinoids","PORTUGAL",14753333,10596.055,"Gabapentinoids","Southern Europe",3.81202479289434
"1638",2010,"Gabapentinoids","PUERTO RICO",8839027,3579.842,"Gabapentinoids","Central and South America and the Caribbean",6.76005729566609
"1639",2010,"Gabapentinoids","ROMANIA",4392106,20471.86,"Gabapentinoids","Eastern Europe",0.587388291501975
"1640",2010,"Gabapentinoids","RUSSIA",4631867,143479.273,"Gabapentinoids","Eastern Europe",0.0883846178384331
"1641",2010,"Gabapentinoids","SAUDI ARABIA",4876511,27421.468,"Gabapentinoids","Western Asia",0.486887116320992
"1642",2010,"Gabapentinoids","SERBIA",0,8991.258,"Gabapentinoids","Southern Europe",0
"1643",2010,"Gabapentinoids","SLOVAKIA",4692219,5404.293,"Gabapentinoids","Eastern Europe",2.3771093614921
"1644",2010,"Gabapentinoids","SLOVENIA",1529188,2043.336,"Gabapentinoids","Southern Europe",2.04894768627038
"1645",2010,"Gabapentinoids","SOUTH AFRICA",3414333,51216.967,"Gabapentinoids","Southern Africa",0.182516358135403
"1646",2010,"Gabapentinoids","SOUTH KOREA",22731575,49545.638,"Gabapentinoids","Eastern Asia",1.25612794624831
"1647",2010,"Gabapentinoids","SPAIN",83955359,46931.011,"Gabapentinoids","Southern Europe",4.89776889149284
"1648",2010,"Gabapentinoids","SWEDEN",14787170,9390.157,"Gabapentinoids","Northern Europe",4.31143643540318
"1649",2010,"Gabapentinoids","SWITZERLAND",7055992,7808.674,"Gabapentinoids","Western Europe",2.47394797774857
"1650",2010,"Gabapentinoids","TAIWAN",1668571,23187.556,"Gabapentinoids","Eastern Asia",0.197015089720357
"1651",2010,"Gabapentinoids","THAILAND",5867655,67195.032,"Gabapentinoids","South-eastern Asia",0.239076660613386
"1652",2010,"Gabapentinoids","TUNISIA",937562,10635.245,"Gabapentinoids","Northern Africa",0.241358319407324
"1653",2010,"Gabapentinoids","TÜRKIYE",57130187,72326.992,"Gabapentinoids","Western Asia",2.16259411765602
"1654",2010,"Gabapentinoids","UNITED ARAB EMIRATES",2327433,8549.998,"Gabapentinoids","Western Asia",0.745282545217815
"1655",2010,"Gabapentinoids","UNITED KINGDOM",109988240,63459.801,"Gabapentinoids","Northern Europe",4.74523059817465
"1656",2010,"Gabapentinoids","UNITED STATES",960073987,309011.469,"Gabapentinoids","Northern America",8.5062840208465
"1657",2010,"Gabapentinoids","URUGUAY",672742,3359.273,"Gabapentinoids","Central and South America and the Caribbean",0.548293399862656
"1658",2010,"Gabapentinoids","VENEZUELA",7974460,28439.942,"Gabapentinoids","Central and South America and the Caribbean",0.76768375926904
"1659",2011,"Gabapentinoids","ALGERIA",6725605,36661.438,"Gabapentinoids","Northern Africa",0.502263521228753
"1660",2011,"Gabapentinoids","ARGENTINA",9411293,41320.497,"Gabapentinoids","Central and South America and the Caribbean",0.623581946460635
"1661",2011,"Gabapentinoids","AUSTRALIA",15715475,22538.002,"Gabapentinoids","Australia and New Zealand",1.90907009409729
"1662",2011,"Gabapentinoids","AUSTRIA",10640112,8453.501,"Gabapentinoids","Western Europe",3.44603247984163
"1663",2011,"Gabapentinoids","BELARUS",64751,9415.316,"Gabapentinoids","Eastern Europe",0.0188287441778471
"1664",2011,"Gabapentinoids","BELGIUM",10597409,11013.86,"Gabapentinoids","Western Europe",2.63432843455526
"1665",2011,"Gabapentinoids","BOSNIA AND HERZEGOVINA",65546,3661.173,"Gabapentinoids","Southern Europe",0.0490157574343962
"1666",2011,"Gabapentinoids","BRAZIL",11674041,197514.541,"Gabapentinoids","Central and South America and the Caribbean",0.161819895279824
"1667",2011,"Gabapentinoids","BULGARIA",1318479,7378.652,"Gabapentinoids","Eastern Europe",0.489221983631583
"1668",2011,"Gabapentinoids","CANADA",73667278,34539.156,"Gabapentinoids","Northern America",5.83945985993923
"1669",2011,"Gabapentinoids","CHILE",1977271,17233.584,"Gabapentinoids","Central and South America and the Caribbean",0.314123455905833
"1670",2011,"Gabapentinoids","CHINA",2666232,1376497.633,"Gabapentinoids","Eastern Asia",0.00530312962759508
"1671",2011,"Gabapentinoids","COLOMBIA",1367558,45662.747,"Gabapentinoids","Central and South America and the Caribbean",0.0819961564456208
"1672",2011,"Gabapentinoids","CROATIA",751864,4313.098,"Gabapentinoids","Southern Europe",0.47726516861344
"1673",2011,"Gabapentinoids","CZECH REPUBLIC",8657548,10566.512,"Gabapentinoids","Eastern Europe",2.24322601502122
"1674",2011,"Gabapentinoids","ECUADOR",1849698,15243.885,"Gabapentinoids","Central and South America and the Caribbean",0.332211711467036
"1675",2011,"Gabapentinoids","EGYPT",10032655,84529.251,"Gabapentinoids","Northern Africa",0.324951564858593
"1676",2011,"Gabapentinoids","ESTONIA",252706,1327.701,"Gabapentinoids","Northern Europe",0.521104767574179
"1677",2011,"Gabapentinoids","FINLAND",11396775,5390.036,"Gabapentinoids","Northern Europe",5.78895380374407
"1678",2011,"Gabapentinoids","FRANCE",99664370,63222.229,"Gabapentinoids","Western Europe",4.31598471248973
"1679",2011,"Gabapentinoids","GERMANY",114777595,80855.629,"Gabapentinoids","Western Europe",3.88648177872538
"1680",2011,"Gabapentinoids","GREECE",12166965,10829.074,"Gabapentinoids","Southern Europe",3.07610186265776
"1681",2011,"Gabapentinoids","HUNGARY",4350701,9895.689,"Gabapentinoids","Eastern Europe",1.20371306711705
"1682",2011,"Gabapentinoids","INDIA",107631395.555556,1250287.939,"Gabapentinoids","Southern Asia",0.23568866966564
"1683",2011,"Gabapentinoids","IRELAND",7864538,4591.115,"Gabapentinoids","Northern Europe",4.68991335519374
"1684",2011,"Gabapentinoids","ITALY",44366180,59589.07,"Gabapentinoids","Southern Europe",2.03842719537399
"1685",2011,"Gabapentinoids","JAPAN",51572288,128498.966,"Gabapentinoids","Eastern Asia",1.0988199647848
"1686",2011,"Gabapentinoids","JORDAN",574296,7662.858,"Gabapentinoids","Western Asia",0.205189337404767
"1687",2011,"Gabapentinoids","KAZAKHSTAN",171418,16490.669,"Gabapentinoids","Central Asia",0.0284595431652052
"1688",2011,"Gabapentinoids","KUWAIT",261803,3168.054,"Gabapentinoids","Western Asia",0.226251683091117
"1689",2011,"Gabapentinoids","LATVIA",519091,2093.606,"Gabapentinoids","Northern Europe",0.67882576900486
"1690",2011,"Gabapentinoids","LEBANON",1446358,5202.022,"Gabapentinoids","Western Asia",0.761225613573878
"1691",2011,"Gabapentinoids","LITHUANIA",814522,3083.402,"Gabapentinoids","Northern Europe",0.723240011791007
"1692",2011,"Gabapentinoids","LUXEMBOURG",719849,519.312,"Gabapentinoids","Western Europe",3.79509649549068
"1693",2011,"Gabapentinoids","MEXICO",11265770,115695.468,"Gabapentinoids","Central and South America and the Caribbean",0.266596417261126
"1694",2011,"Gabapentinoids","MOROCCO",637826,32781.86,"Gabapentinoids","Northern Africa",0.0532694733048497
"1695",2011,"Gabapentinoids","NETHERLANDS",15469890,16738.191,"Gabapentinoids","Western Europe",2.53039593784938
"1696",2011,"Gabapentinoids","NEW ZEALAND",2682765,4418.674,"Gabapentinoids","Australia and New Zealand",1.66226570843209
"1697",2011,"Gabapentinoids","NORWAY",8104935,4948.335,"Gabapentinoids","Northern Europe",4.48435739888357
"1698",2011,"Gabapentinoids","PAKISTAN",13042683,183340.168,"Gabapentinoids","Southern Asia",0.194768665848852
"1699",2011,"Gabapentinoids","PERU",869109,29264.314,"Gabapentinoids","Central and South America and the Caribbean",0.0813103208144088
"1700",2011,"Gabapentinoids","PHILIPPINES",2564653,95570.049,"Gabapentinoids","South-eastern Asia",0.0734711063585486
"1701",2011,"Gabapentinoids","POLAND",3328330,38286.824,"Gabapentinoids","Eastern Europe",0.238005401292502
"1702",2011,"Gabapentinoids","PORTUGAL",14960646,10569.388,"Gabapentinoids","Southern Europe",3.87534419467851
"1703",2011,"Gabapentinoids","PUERTO RICO",10987018,3559.862,"Gabapentinoids","Central and South America and the Caribbean",8.44999493787528
"1704",2011,"Gabapentinoids","ROMANIA",5298057,20336.718,"Gabapentinoids","Eastern Europe",0.713256166885962
"1705",2011,"Gabapentinoids","RUSSIA",8387949,143703.027,"Gabapentinoids","Eastern Europe",0.159808413583897
"1706",2011,"Gabapentinoids","SAUDI ARABIA",6121261,28267.591,"Gabapentinoids","Western Asia",0.592873274807571
"1707",2011,"Gabapentinoids","SERBIA",310071,8963.761,"Gabapentinoids","Southern Europe",0.0947066896826943
"1708",2011,"Gabapentinoids","SLOVAKIA",5877913,5408.932,"Gabapentinoids","Eastern Europe",2.97523591232872
"1709",2011,"Gabapentinoids","SLOVENIA",1672259,2051.278,"Gabapentinoids","Southern Europe",2.23197227262162
"1710",2011,"Gabapentinoids","SOUTH AFRICA",3975725,52003.759,"Gabapentinoids","Southern Africa",0.209310673497098
"1711",2011,"Gabapentinoids","SOUTH KOREA",24881006,49786.153,"Gabapentinoids","Eastern Asia",1.36826161004524
"1712",2011,"Gabapentinoids","SPAIN",92990413,47084.242,"Gabapentinoids","Southern Europe",5.40719919474947
"1713",2011,"Gabapentinoids","SWEDEN",16075394,9466.705,"Gabapentinoids","Northern Europe",4.64913928514289
"1714",2011,"Gabapentinoids","SWITZERLAND",7899250,7906.988,"Gabapentinoids","Western Europe",2.73517144964091
"1715",2011,"Gabapentinoids","TAIWAN",1847816,23268.76,"Gabapentinoids","Eastern Asia",0.217417880887305
